Price,Close,High,Low,Open,Volume
Ticker,BTC=F,BTC=F,BTC=F,BTC=F,BTC=F
Date,,,,,
2023-04-25,27605.0,28070.0,27195.0,27450.0,7926
2023-04-26,27900.0,30050.0,27250.0,28320.0,14869
2023-04-27,29690.0,29920.0,28210.0,28670.0,11291
2023-04-28,29177.470703125,29705.0,28890.0,29655.0,6022
2023-05-01,27915.0,29615.0,27710.0,29615.0,8811
2023-05-02,28850.0,29055.0,27955.0,28030.0,7112
2023-05-03,28415.0,28955.0,28180.0,28795.0,6486
2023-05-04,29015.0,29525.0,28775.0,29005.0,6574
2023-05-05,29765.0,29910.0,28860.0,28940.0,8255
2023-05-08,27365.0,29110.0,27320.0,29105.0,11968
2023-05-09,27770.0,27875.0,27400.0,27595.0,4968
2023-05-10,27775.0,28415.0,26745.0,27660.0,11878
2023-05-11,26845.0,27810.0,26730.0,27615.0,7435
2023-05-12,26485.0,27085.0,25840.0,27010.0,7783
2023-05-15,27475.0,27740.0,26770.0,26885.0,5914
2023-05-16,26965.0,27420.0,26905.0,27410.0,4243
2023-05-17,27430.0,27520.0,26540.0,27055.0,6683
2023-05-18,26780.0,27545.0,26375.0,27390.0,7836
2023-05-19,26885.0,27235.0,26675.0,26885.0,5175
2023-05-22,26865.0,27160.0,26540.0,26825.0,7447
2023-05-23,27200.0,27565.0,26800.0,26915.0,9455
2023-05-24,26225.0,27265.0,26015.0,27250.0,13562
2023-05-25,26470.0,26645.0,25805.0,26370.0,11838
2023-05-26,26750.9296875,26825.0,26330.0,26500.0,5519
2023-05-30,28070.0,28665.0,27700.0,27915.0,10217
2023-05-31,27075.0,28040.0,26910.0,27905.0,9363
2023-06-01,26925.0,27440.0,26675.0,27185.0,5116
2023-06-02,27385.0,27440.0,26560.0,26965.0,7219
2023-06-05,25640.0,27615.0,25390.0,27335.0,14010
2023-06-06,27265.0,27375.0,25315.0,25665.0,14581
2023-06-07,26610.0,27525.0,26330.0,27170.0,7113
2023-06-08,26650.0,26955.0,26200.0,26335.0,4011
2023-06-09,26475.0,26920.0,26380.0,26710.0,4376
2023-06-12,25890.0,26190.0,25670.0,26155.0,5095
2023-06-13,25930.0,26555.0,25725.0,26010.0,5185
2023-06-14,25900.0,26155.0,24815.0,25890.0,5866
2023-06-15,25470.0,25620.0,24745.0,25110.0,10605
2023-06-16,26445.0,26600.0,25145.0,25600.0,10238
2023-06-20,28180.0,28445.0,26310.0,26485.0,17218
2023-06-21,30260.0,30940.0,28250.0,28250.0,18504
2023-06-22,30370.0,30685.0,29740.0,30020.0,10153
2023-06-23,31120.0,31655.0,29975.0,30175.0,12562
2023-06-26,30315.0,30800.0,30000.0,30690.0,9077
2023-06-27,30705.0,31115.0,30185.0,30215.0,10865
2023-06-28,30110.0,30785.0,29870.0,30785.0,11519
2023-06-29,30550.0,30870.0,30055.0,30170.0,11871
2023-06-30,30128.509765625,31255.0,29625.0,30395.0,19808
2023-07-03,31700.0,31835.0,30735.0,30850.0,6603
2023-07-05,30675.0,31725.0,30420.0,31480.0,9567
2023-07-06,30510.0,31860.0,30060.0,30705.0,11172
2023-07-07,30370.0,30685.0,29875.0,30370.0,6541
2023-07-10,31055.0,31260.0,30075.0,30290.0,5866
2023-07-11,30755.0,31000.0,30305.0,30700.0,6161
2023-07-12,30395.0,31190.0,30325.0,30705.0,10377
2023-07-13,31925.0,32165.0,30360.0,30460.0,14992
2023-07-14,30235.0,31910.0,30025.0,31515.0,11611
2023-07-17,29990.0,30495.0,29740.0,30415.0,6236
2023-07-18,29785.0,30355.0,29535.0,30335.0,5773
2023-07-19,30105.0,30275.0,29775.0,29810.0,5138
2023-07-20,29765.0,30515.0,29560.0,29955.0,9406
2023-07-21,29885.0,30120.0,29735.0,29920.0,5304
2023-07-24,29105.0,30135.0,28810.0,29960.0,13190
2023-07-25,29180.0,29390.0,29055.0,29145.0,8133
2023-07-26,29395.0,29690.0,29075.0,29240.0,8174
2023-07-27,29115.0,29575.0,29035.0,29505.0,8850
2023-07-28,29397.080078125,29420.0,29080.0,29200.0,6829
2023-07-31,29285.0,29760.0,29255.0,29390.0,5498
2023-08-01,29440.0,29520.0,28625.0,29400.0,10567
2023-08-02,29280.0,30245.0,28980.0,29385.0,10812
2023-08-03,29410.0,29600.0,29060.0,29285.0,4673
2023-08-04,29090.0,29490.0,28860.0,29400.0,5362
2023-08-07,29255.0,29315.0,28720.0,29125.0,6493
2023-08-08,30075.0,30260.0,29235.0,29320.0,10861
2023-08-09,29510.0,30275.0,29460.0,30065.0,7172
2023-08-10,29495.0,29855.0,29390.0,29635.0,4119
2023-08-11,29465.0,29680.0,29310.0,29560.0,4910
2023-08-14,29395.0,29810.0,29095.0,29450.0,7834
2023-08-15,29225.0,29595.0,29115.0,29460.0,4356
2023-08-16,29130.0,29305.0,28855.0,29255.0,5150
2023-08-17,27850.0,28990.0,27485.0,28955.0,14274
2023-08-18,26020.0,27005.0,25600.0,26475.0,11658
2023-08-21,26065.0,26220.0,25795.0,26195.0,7374
2023-08-22,25730.0,26165.0,25690.0,26160.0,7666
2023-08-23,26640.0,26810.0,25585.0,25595.0,12134
2023-08-24,25995.0,26560.0,25805.0,26300.0,8638
2023-08-25,26003.359375,26190.0,25945.0,26070.0,5998
2023-08-28,26090.0,26360.0,25930.0,26210.0,3315
2023-08-29,28010.0,28335.0,25980.0,26075.0,19905
2023-08-30,27260.0,27970.0,27130.0,27875.0,7293
2023-08-31,26240.0,27705.0,26010.0,27385.0,10310
2023-09-01,25700.0,26225.0,25400.0,26070.0,6918
2023-09-05,25735.0,26170.0,25580.0,25985.0,4758
2023-09-06,25705.0,26140.0,25335.0,25795.0,5237
2023-09-07,25980.0,26090.0,25630.0,25795.0,3776
2023-09-08,26005.0,26560.0,25690.0,26210.0,6232
2023-09-11,25030.0,26120.0,24925.0,25930.0,8627
2023-09-12,26125.0,26685.0,25100.0,25140.0,11268
2023-09-13,26205.0,26520.0,25845.0,26180.0,5247
2023-09-14,26765.0,26955.0,26215.0,26330.0,5968
2023-09-15,26475.0,26780.0,26265.0,26635.0,3990
2023-09-18,26885.0,27550.0,26425.0,26560.0,10480
2023-09-19,27270.0,27620.0,26715.0,26885.0,8349
2023-09-20,26990.0,27455.0,26845.0,27225.0,5569
2023-09-21,26635.0,27230.0,26380.0,27165.0,6747
2023-09-22,26545.0,26815.0,26525.0,26600.0,3757
2023-09-25,26355.0,26545.0,25985.0,26545.0,9696
2023-09-26,26245.0,26430.0,26090.0,26300.0,8234
2023-09-27,26250.0,26890.0,26080.0,26150.0,12318
2023-09-28,27120.0,27370.0,26280.0,26280.0,10622
2023-09-29,26869.689453125,27225.0,26750.0,27040.0,6417
2023-10-02,28150.0,28950.0,27190.0,27190.0,16751
2023-10-03,27385.0,27805.0,27290.0,27680.0,8348
2023-10-04,27775.0,28015.0,27270.0,27520.0,5558
2023-10-05,27605.0,28340.0,27465.0,27855.0,10419
2023-10-06,28145.0,28275.0,27290.0,27600.0,9349
2023-10-09,27735.0,28145.0,27370.0,28085.0,7430
2023-10-10,27490.0,27890.0,27390.0,27720.0,6128
2023-10-11,26800.0,27590.0,26575.0,27540.0,10160
2023-10-12,26755.0,27025.0,26575.0,26775.0,4426
2023-10-13,26840.0,27160.0,26695.0,26795.0,4859
2023-10-16,28575.0,30365.0,27145.0,27275.0,26787
2023-10-17,28620.0,28805.0,28245.0,28575.0,6603
2023-10-18,28320.0,29120.0,28215.0,28590.0,4733
2023-10-19,28900.0,29095.0,28175.0,28335.0,7780
2023-10-20,29685.0,30465.0,28700.0,28745.0,10080
2023-10-23,31485.0,31940.0,29840.0,29860.0,15576
2023-10-24,33845.0,35265.0,31705.0,31705.0,26556
2023-10-25,34840.0,35245.0,33745.0,34150.0,13542
2023-10-26,34065.0,34940.0,33760.0,34685.0,11713
2023-10-27,33980.05078125,34290.0,33835.0,34150.0,7077
2023-10-30,34765.0,35175.0,34330.0,34785.0,6449
2023-10-31,34905.0,35110.0,34295.0,34775.0,5971
2023-11-01,34965.0,35940.0,34310.0,34865.0,9752
2023-11-02,35300.0,36575.0,34590.0,35810.0,10328
2023-11-03,34805.0,35265.0,34395.0,35200.0,6829
2023-11-06,35320.0,35820.0,35030.0,35310.0,5080
2023-11-07,36145.0,36340.0,34755.0,35385.0,8038
2023-11-08,35895.0,36415.0,35300.0,35760.0,7862
2023-11-09,36805.0,38380.0,35865.0,36090.0,16525
2023-11-10,37555.0,37875.0,36605.0,36815.0,8283
2023-11-13,36915.0,37720.0,36505.0,37510.0,6819
2023-11-14,35365.0,36975.0,34820.0,36805.0,10502
2023-11-15,37820.0,38130.0,35490.0,35665.0,12335
2023-11-16,36040.0,38285.0,35610.0,37955.0,11861
2023-11-17,36565.0,37045.0,35945.0,36295.0,10400
2023-11-20,37615.0,37865.0,36745.0,37075.0,15555
2023-11-21,36920.0,37745.0,36225.0,37525.0,17841
2023-11-22,37655.0,37925.0,35600.0,36430.0,11869
2023-11-23,37220.0,37705.0,36890.0,37540.0,11869
2023-11-24,38122.83984375,38195.0,36890.0,37540.0,10216
2023-11-27,37210.0,38365.0,37100.0,38365.0,8695
2023-11-28,38885.0,39250.0,37300.0,37555.0,12491
2023-11-29,38065.0,39105.0,38005.0,38585.0,9088
2023-11-30,38190.0,38650.0,37870.0,38205.0,6891
2023-12-01,39225.0,39640.0,38045.0,38150.0,11744
2023-12-04,42280.0,42715.0,40325.0,40480.0,13276
2023-12-05,44290.0,44725.0,41810.0,42395.0,10616
2023-12-06,44215.0,44775.0,43815.0,44770.0,9164
2023-12-07,43700.0,44555.0,43355.0,44220.0,7768
2023-12-08,44910.0,45260.0,43515.0,43595.0,7011
2023-12-11,41035.0,44320.0,40450.0,44320.0,14410
2023-12-12,41455.0,42295.0,40895.0,41530.0,6933
2023-12-13,43210.0,43505.0,40800.0,41445.0,7734
2023-12-14,43140.0,43710.0,41935.0,43350.0,8287
2023-12-15,42440.0,43455.0,41855.0,43285.0,6434
2023-12-18,42105.0,42995.0,40705.0,41950.0,6931
2023-12-19,42360.0,43670.0,41905.0,42770.0,9272
2023-12-20,43630.0,44585.0,42305.0,42455.0,10587
2023-12-21,43860.0,44465.0,43470.0,43770.0,8472
2023-12-22,43765.0,44640.0,43495.0,44110.0,9107
2023-12-26,42150.0,43760.0,41645.0,43740.0,11155
2023-12-27,43565.0,43685.0,42150.0,42475.0,9099
2023-12-28,42515.0,43895.0,42265.0,43450.0,6585
2023-12-29,42679.73828125,43115.0,42215.0,42675.0,6815
2024-01-02,45330.0,47095.0,43965.0,43965.0,19344
2024-01-03,43080.0,46015.0,41110.0,45500.0,14998
2024-01-04,44630.0,45425.0,43005.0,43285.0,8081
2024-01-05,44385.0,44870.0,43160.0,44845.0,6448
2024-01-08,47305.0,47800.0,43490.0,44300.0,13422
2024-01-09,47045.0,48500.0,45270.0,47495.0,13488
2024-01-10,46325.0,47075.0,44505.0,46405.0,18562
2024-01-11,46350.0,49435.0,45700.0,47080.0,26661
2024-01-12,43690.0,46685.0,43165.0,46505.0,19477
2024-01-16,43295.0,43675.0,41705.0,42365.0,14369
2024-01-17,42810.0,43405.0,42215.0,43370.0,7598
2024-01-18,40880.0,42945.0,40590.0,42745.0,13037
2024-01-19,41585.0,42165.0,40300.0,41300.0,11085
2024-01-22,40180.0,41665.0,39345.0,41600.0,13318
2024-01-23,39235.0,40170.0,38540.0,39755.0,12701
2024-01-24,39700.0,40540.0,39450.0,39450.0,11877
2024-01-25,39750.0,40315.0,39545.0,39945.0,7377
2024-01-26,41327.19140625,41565.0,39840.0,39970.0,9966
2024-01-29,43530.0,43665.0,42040.0,42190.0,7389
2024-01-30,43890.0,44255.0,43435.0,43445.0,7256
2024-01-31,42815.0,44120.0,42575.0,43705.0,7804
2024-02-01,43275.0,43600.0,42100.0,42930.0,6568
2024-02-02,43185.0,43785.0,42810.0,43215.0,4777
2024-02-05,42555.0,43810.0,42340.0,42790.0,6737
2024-02-06,43305.0,43645.0,42590.0,42695.0,4921
2024-02-07,44410.0,44695.0,42930.0,43470.0,7443
2024-02-08,45750.0,45885.0,44410.0,44410.0,8758
2024-02-09,47770.0,48505.0,45535.0,45535.0,11047
2024-02-12,50465.0,50675.0,47950.0,48460.0,9063
2024-02-13,49640.0,50730.0,48600.0,50285.0,9230
2024-02-14,51990.0,52390.0,49535.0,49650.0,10316
2024-02-15,51955.0,53145.0,51605.0,52165.0,9406
2024-02-16,52025.0,52855.0,51825.0,51825.0,8909
2024-02-20,52090.0,53200.0,50830.0,52425.0,16703
2024-02-21,50955.0,52670.0,50630.0,52330.0,12760
2024-02-22,52040.0,52175.0,50935.0,51495.0,9292
2024-02-23,50958.01171875,51465.0,50760.0,51430.0,5157
2024-02-26,55290.0,55740.0,51460.0,52320.0,11813
2024-02-27,57620.0,58335.0,55250.0,55430.0,13225
2024-02-28,60870.0,64990.0,57350.0,57700.0,24495
2024-02-29,62760.0,64325.0,60975.0,61940.0,18024
2024-03-01,63825.0,64065.0,61490.0,62005.0,10098
2024-03-04,68480.0,68765.0,63055.0,63760.0,14722
2024-03-05,62425.0,70195.0,60120.0,68665.0,24388
2024-03-06,67760.0,68200.0,63385.0,63935.0,13346
2024-03-07,68365.0,68840.0,66060.0,66855.0,8061
2024-03-08,69805.0,71055.0,66755.0,68015.0,11249
2024-03-11,72660.0,73550.0,67550.0,69660.0,12897
2024-03-12,71800.0,73775.0,69125.0,73100.0,13572
2024-03-13,73915.0,74365.0,71210.0,71370.0,7789
2024-03-14,69600.0,74415.0,68805.0,73800.0,12636
2024-03-15,69165.0,72870.0,66125.0,71055.0,15859
2024-03-18,67180.0,69275.0,66830.0,68480.0,8669
2024-03-19,64595.0,68385.0,62485.0,67755.0,13848
2024-03-20,65990.0,68020.0,61020.0,64130.0,13914
2024-03-21,65415.0,68400.0,64600.0,67990.0,12956
2024-03-22,63975.0,66750.0,62655.0,65710.0,11341
2024-03-25,71130.0,71425.0,66390.0,66505.0,17480
2024-03-26,69440.0,71595.0,69330.0,70095.0,13919
2024-03-27,68635.0,71765.0,68305.0,69915.0,10711
2024-03-28,71296.171875,71570.0,68840.0,68860.0,7625
2024-04-01,70380.0,72230.0,68590.0,71500.0,8077
2024-04-02,66550.0,70555.0,65000.0,70340.0,10550
2024-04-03,66305.0,67455.0,64910.0,65865.0,6321
2024-04-04,68840.0,69910.0,65425.0,66250.0,9226
2024-04-05,67755.0,69160.0,66300.0,68230.0,7986
2024-04-08,72110.0,73380.0,69080.0,69105.0,10264
2024-04-09,69355.0,72455.0,68545.0,72185.0,9476
2024-04-10,70410.0,70560.0,67770.0,69565.0,10230
2024-04-11,70800.0,71770.0,69850.0,70460.0,7179
2024-04-12,67170.0,71805.0,65375.0,70570.0,14415
2024-04-15,63560.0,67215.0,62560.0,64100.0,15198
2024-04-16,62920.0,64085.0,61895.0,63560.0,9645
2024-04-17,61130.0,64665.0,59705.0,64125.0,15392
2024-04-18,63660.0,64390.0,61005.0,61425.0,12012
2024-04-19,64355.0,65640.0,59635.0,63680.0,12735
2024-04-22,66610.0,66945.0,64495.0,64695.0,10176
2024-04-23,66435.0,67340.0,65795.0,66690.0,9402
2024-04-24,63880.0,67120.0,63435.0,66335.0,12369
2024-04-25,64700.0,65015.0,62770.0,64240.0,9830
2024-04-26,64302.05078125,64760.0,63645.0,64740.0,5338
2024-04-29,63450.0,64620.0,62135.0,64620.0,6714
2024-04-30,59400.0,65335.0,59300.0,63645.0,12130
2024-05-01,57355.0,61150.0,56910.0,60345.0,12640
2024-05-02,59765.0,60070.0,57265.0,58340.0,7940
2024-05-03,62590.0,63660.0,59265.0,59565.0,8896
2024-05-06,63585.0,66015.0,63075.0,64185.0,6195
2024-05-07,63365.0,64835.0,63160.0,63905.0,3917
2024-05-08,62460.0,63445.0,61725.0,63305.0,4441
2024-05-09,62840.0,63120.0,60875.0,62110.0,4727
2024-05-10,60950.0,63890.0,60425.0,62980.0,9605
2024-05-13,63480.0,63855.0,61045.0,61465.0,8495
2024-05-14,61835.0,63485.0,61350.0,63295.0,5849
2024-05-15,66495.0,66870.0,61540.0,61925.0,12434
2024-05-16,65445.0,67135.0,64890.0,66390.0,6307
2024-05-17,67365.0,67865.0,65345.0,65815.0,7980
2024-05-20,70435.0,70805.0,66300.0,66525.0,9663
2024-05-21,69500.0,72360.0,69420.0,70115.0,11094
2024-05-22,69815.0,71010.0,69410.0,70060.0,6283
2024-05-23,67205.0,70370.0,66400.0,69795.0,10274
2024-05-24,69475.0,69585.0,66730.0,68100.0,9374
2024-05-28,68455.0,70855.0,67250.0,68735.0,15960
2024-05-29,67185.0,68965.0,67080.0,68420.0,7983
2024-05-30,68675.0,69670.0,67110.0,67510.0,10686
2024-05-31,67633.7265625,69010.0,67570.0,68330.0,7435
2024-06-03,69660.0,70975.0,68070.0,68200.0,9361
2024-06-04,71085.0,71770.0,68965.0,69560.0,8788
2024-06-05,71890.0,72455.0,70840.0,71155.0,6981
2024-06-06,70960.0,72265.0,70515.0,71840.0,5012
2024-06-07,69755.0,72660.0,68595.0,71260.0,11270
2024-06-10,69875.0,70655.0,69480.0,69995.0,4482
2024-06-11,67735.0,69895.0,66335.0,69775.0,10980
2024-06-12,67875.0,70480.0,67220.0,67710.0,10968
2024-06-13,66860.0,68855.0,66395.0,68855.0,7277
2024-06-14,65640.0,67655.0,65200.0,67260.0,6556
2024-06-17,66865.0,67525.0,65180.0,66350.0,7918
2024-06-18,64475.0,66920.0,64080.0,66695.0,9773
2024-06-20,65100.0,66675.0,64595.0,65190.0,9083
2024-06-21,64260.0,65260.0,63395.0,65185.0,9351
2024-06-24,59145.0,64005.0,58410.0,64005.0,15686
2024-06-25,62055.0,62460.0,59890.0,59950.0,13612
2024-06-26,60940.0,62495.0,60690.0,61995.0,9045
2024-06-27,61365.0,62415.0,60605.0,61000.0,6717
2024-06-28,61024.23046875,62210.0,60895.0,61415.0,8336
2024-07-01,63695.0,64335.0,62085.0,62085.0,9316
2024-07-02,62185.0,63630.0,62035.0,63535.0,6486
2024-07-03,59825.0,62510.0,59740.0,62275.0,7862
2024-07-05,56685.0,60635.0,53635.0,60300.0,18530
2024-07-08,56755.0,58525.0,54580.0,56850.0,10642
2024-07-09,58160.0,58570.0,56540.0,56825.0,7065
2024-07-10,57625.0,59740.0,57365.0,58120.0,6654
2024-07-11,57580.0,59895.0,57235.0,57685.0,7909
2024-07-12,57845.0,58790.0,56685.0,57565.0,6811
2024-07-15,63700.0,64210.0,60845.0,60985.0,13383
2024-07-16,65450.0,65505.0,62680.0,63845.0,11092
2024-07-17,64730.0,66295.0,64015.0,64805.0,8505
2024-07-18,63650.0,65390.0,63340.0,64540.0,7890
2024-07-19,67480.0,67740.0,63430.0,64045.0,17385
2024-07-22,68340.0,68655.0,66670.0,68655.0,13300
2024-07-23,65565.0,68135.0,65495.0,68095.0,12316
2024-07-24,65700.0,67230.0,65535.0,65895.0,10505
2024-07-25,64695.0,65770.0,63440.0,65740.0,8955
2024-07-26,67414.7890625,68010.0,65620.0,65700.0,8446
2024-07-29,67860.0,70825.0,67035.0,68930.0,12489
2024-07-30,66385.0,68135.0,65800.0,67970.0,8097
2024-07-31,65685.0,67360.0,65030.0,66835.0,7240
2024-08-01,63790.0,65720.0,62615.0,65365.0,11015
2024-08-02,62945.0,66065.0,62470.0,65200.0,11759
2024-08-05,53770.0,59445.0,49365.0,58885.0,30884
2024-08-06,57145.0,57420.0,54230.0,54705.0,11490
2024-08-07,55000.0,58030.0,54870.0,56805.0,9708
2024-08-08,59695.0,60240.0,54790.0,55635.0,11456
2024-08-09,60990.0,62970.0,59810.0,60620.0,8408
2024-08-12,59200.0,60910.0,57945.0,59250.0,8516
2024-08-13,61105.0,61895.0,58600.0,59415.0,7446
2024-08-14,59080.0,62200.0,58855.0,61270.0,7782
2024-08-15,57220.0,60050.0,56295.0,59000.0,9285
2024-08-16,59990.0,60130.0,57270.0,57755.0,10524
2024-08-19,59200.0,59810.0,58000.0,59700.0,6577
2024-08-20,59670.0,61650.0,58690.0,59175.0,10871
2024-08-21,61730.0,61995.0,58900.0,59365.0,8981
2024-08-22,60350.0,61700.0,59840.0,61410.0,9974
2024-08-23,63815.0,64000.0,60365.0,60610.0,19987
2024-08-26,63330.0,65200.0,63120.0,64500.0,11300
2024-08-27,62055.0,63510.0,61445.0,63255.0,11849
2024-08-28,58950.0,60485.0,57885.0,60485.0,13769
2024-08-29,59275.0,61235.0,58825.0,59220.0,9497
2024-08-30,59165.640625,59900.0,58700.0,59020.0,9451
2024-09-03,58240.0,60185.0,57315.0,58645.0,11642
2024-09-04,58355.0,58840.0,55725.0,58365.0,10982
2024-09-05,56215.0,58665.0,55955.0,58485.0,10653
2024-09-06,53695.0,57270.0,52820.0,56375.0,14268
2024-09-09,57410.0,57480.0,54545.0,54565.0,14268
2024-09-10,58195.0,58265.0,56610.0,57500.0,6715
2024-09-11,57860.0,58210.0,55645.0,57765.0,12196
2024-09-12,58580.0,58755.0,57415.0,57545.0,7146
2024-09-13,59935.0,60245.0,57810.0,58180.0,9727
2024-09-16,57985.0,59920.0,57550.0,59920.0,9573
2024-09-17,60105.0,61560.0,57665.0,58020.0,14607
2024-09-18,60140.0,61495.0,59270.0,60395.0,10263
2024-09-19,63415.0,64045.0,60345.0,60420.0,11001
2024-09-20,62935.0,64200.0,62430.0,63000.0,10825
2024-09-23,63360.0,64835.0,62430.0,62935.0,10084
2024-09-24,64460.0,64720.0,62745.0,63360.0,12625
2024-09-25,63200.0,64975.0,63005.0,64205.0,10119
2024-09-26,64735.0,65920.0,62670.0,63440.0,11420
2024-09-27,66196.90625,66240.0,64860.0,65185.0,10156
2024-09-30,63745.0,66400.0,63340.0,66285.0,12426
2024-10-01,61965.0,64430.0,60450.0,64040.0,13503
2024-10-02,60430.0,62665.0,60265.0,61360.0,9309
2024-10-03,61295.0,61685.0,60070.0,61000.0,6977
2024-10-04,62715.0,63085.0,60635.0,61125.0,7563
2024-10-07,63560.0,64770.0,62615.0,62675.0,8352
2024-10-08,62400.0,63600.0,61995.0,63600.0,6539
2024-10-09,61115.0,62720.0,60440.0,62545.0,6181
2024-10-10,59795.0,61450.0,58945.0,60920.0,8549
2024-10-11,63305.0,63675.0,59990.0,60220.0,12263
2024-10-14,66145.0,66580.0,62645.0,63150.0,13384
2024-10-15,67220.0,68225.0,65005.0,65950.0,15057
2024-10-16,67925.0,68695.0,66665.0,66670.0,8332
2024-10-17,66905.0,68150.0,66765.0,67810.0,7484
2024-10-18,68785.0,69255.0,67245.0,67245.0,12552
2024-10-21,67790.0,69635.0,66855.0,69295.0,14146
2024-10-22,67490.0,67860.0,66565.0,67780.0,10746
2024-10-23,66360.0,67870.0,65210.0,67610.0,12272
2024-10-24,68215.0,68345.0,66330.0,66430.0,6809
2024-10-25,68430.5078125,68685.0,67315.0,68500.0,10944
2024-10-28,70300.0,70600.0,68070.0,68185.0,8448
2024-10-29,73340.0,74485.0,70460.0,70500.0,13100
2024-10-30,72535.0,73775.0,72135.0,73170.0,7999
2024-10-31,70465.0,73600.0,70080.0,73290.0,11205
2024-11-01,69730.0,72190.0,69230.0,70885.0,11898
2024-11-04,67680.0,69785.0,67140.0,69000.0,10301
2024-11-05,69860.0,70980.0,67740.0,68250.0,8871
2024-11-06,76875.0,77140.0,69645.0,70000.0,29081
2024-11-07,77180.0,77535.0,75070.0,76395.0,11723
2024-11-08,77360.0,77930.0,76225.0,76510.0,10585
2024-11-11,87735.0,89140.0,80670.0,81210.0,22345
2024-11-12,90090.0,90725.0,85890.0,88735.0,21811
2024-11-13,90255.0,94065.0,86925.0,89320.0,20471
2024-11-14,87920.0,92335.0,87345.0,89990.0,12045
2024-11-15,91985.0,92350.0,87005.0,87970.0,12201
2024-11-18,92060.0,93215.0,89755.0,90195.0,12505
2024-11-19,93060.0,94715.0,90770.0,91840.0,14591
2024-11-20,94740.0,95565.0,92005.0,92330.0,13156
2024-11-21,98735.0,99575.0,94290.0,94665.0,20641
2024-11-22,99485.0,100170.0,97430.0,98860.0,17264
2024-11-25,94945.0,99275.0,93490.0,98555.0,18093
2024-11-26,90995.0,95225.0,90785.0,94350.0,15780
2024-11-27,96785.0,97500.0,91475.0,91695.0,10755
2024-11-29,98339.7578125,98560.0,94760.0,96415.0,9278
2024-12-02,96635.0,99565.0,95270.0,98875.0,12122
2024-12-03,96535.0,97395.0,94435.0,96380.0,9601
2024-12-04,99915.0,100280.0,95390.0,97040.0,13087
2024-12-05,99775.0,105325.0,98610.0,99390.0,19550
2024-12-06,102435.0,102990.0,96155.0,97320.0,11218
2024-12-09,96790.0,102265.0,94640.0,101300.0,14138
2024-12-10,96975.0,98985.0,94785.0,97490.0,11149
2024-12-11,102150.0,102465.0,96290.0,97550.0,13648
2024-12-12,100405.0,103225.0,99775.0,102000.0,12579
2024-12-13,102300.0,102605.0,99620.0,100875.0,11146
2024-12-16,106560.0,108475.0,103670.0,103670.0,15357
2024-12-17,107190.0,108960.0,106000.0,106395.0,11429
2024-12-18,100870.0,106960.0,100325.0,106500.0,18669
2024-12-19,96505.0,103190.0,95765.0,101385.0,19910
2024-12-20,96600.0,98435.0,92355.0,98415.0,20236
2024-12-23,93270.0,96595.0,92460.0,95730.0,14664
2024-12-24,99100.0,99685.0,93545.0,95015.0,10649
2024-12-26,95525.0,99995.0,95095.0,98555.0,8202
2024-12-27,94568.296875,97045.0,94450.0,95785.0,7880
2024-12-30,94955.0,95580.0,91735.0,93995.0,8813
2024-12-31,94120.0,97010.0,92615.0,93280.0,5745
2025-01-02,98190.0,98735.0,94830.0,95270.0,8727
2025-01-03,99230.0,99920.0,96770.0,97710.0,6396
2025-01-06,103150.0,103565.0,98660.0,99450.0,11431
2025-01-07,96785.0,103685.0,96525.0,103020.0,16649
2025-01-08,94230.0,97565.0,92745.0,97520.0,9662
2025-01-09,92140.0,95640.0,91300.0,95560.0,8380
2025-01-10,95210.0,96375.0,92350.0,92675.0,12066
2025-01-13,93905.0,96420.0,89525.0,94500.0,16032
2025-01-14,96905.0,97810.0,94550.0,94700.0,11867
2025-01-15,100060.0,101240.0,96855.0,96990.0,12804
2025-01-16,100700.0,101425.0,97555.0,100125.0,10448
2025-01-17,105280.0,106575.0,100190.0,100265.0,13868
2025-01-21,106400.0,110150.0,99745.0,103510.0,31624
2025-01-22,104430.0,106615.0,103465.0,106395.0,10580
2025-01-23,103415.0,107100.0,101280.0,104230.0,26998
2025-01-24,105060.0,107485.0,102860.0,103970.0,16363
2025-01-27,101495.0,104695.0,97650.0,104695.0,25893
2025-01-28,101205.0,103870.0,100300.0,101730.0,14163
2025-01-29,104315.0,104920.0,100950.0,101185.0,10656
2025-01-30,104960.0,106570.0,103345.0,103840.0,9557
2025-01-31,105260.3984375,105280.0,103875.0,105280.0,13151
2025-02-03,101965.0,102875.0,91455.0,98445.0,23146
2025-02-04,99185.0,102635.0,97035.0,102615.0,12852
2025-02-05,97710.0,99735.0,96880.0,98195.0,7679
2025-02-06,97285.0,99765.0,96030.0,96990.0,9256
2025-02-07,95990.0,100765.0,95890.0,97260.0,11785
2025-02-10,97680.0,98755.0,95505.0,95990.0,7178
2025-02-11,95425.0,98960.0,95065.0,97725.0,8935
2025-02-12,97395.0,98295.0,94285.0,95925.0,9596
2025-02-13,96510.0,98440.0,95370.0,98300.0,10729
2025-02-14,97555.0,99350.0,96440.0,96640.0,9907
2025-02-18,94055.0,97200.0,93305.0,97110.0,15289
2025-02-19,96305.0,96890.0,95065.0,95205.0,10523
2025-02-20,98705.0,98990.0,96515.0,96890.0,11812
2025-02-21,94675.0,99765.0,94580.0,98455.0,20717
2025-02-24,93990.0,96625.0,93570.0,95650.0,14306
2025-02-25,87945.0,92755.0,85820.0,92755.0,22693
